[16:49:45] [34/100] INERTE s22007: persiste 0 (vivos 0) · prev_post 0.730673 · D -0.019298 · err60 None (252.3 s; 1 s)
[16:49:45] [35/100] AZAR_S s22007: persiste 0 (vivos 0) · prev_post 0.775546 · D -0.033882 · err60 None (229.8 s; 1 s)
[16:49:45] [36/100] VIDA_S s22008: persiste 0 (vivos 0) · prev_post 0.296554 · D -0.01151 · err60 None (235.2 s; 1 s)
[16:49:45] [37/100] INERTE s22008: persiste 0 (vivos 0) · prev_post 0.822823 · D -0.009518 · err60 None (238.8 s; 1 s)
[16:49:45] [38/100] BARAJADO s22008: persiste 0 (vivos 0) · prev_post 0.260598 · D -0.019827 · err60 None (233.0 s; 1 s)
[16:49:45] [39/100] SIN_TRAGAR s22008: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (244.7 s; 1 s)
[16:49:45] [40/100] AZAR_S s22008: persiste 1 (vivos 4) · prev_post 0.55036 · D -0.016419 · err60 None (268.8 s; 1 s)
[16:49:45] [41/100] VIDA_S s22009: persiste 0 (vivos 0) · prev_post 0.256134 · D 0.026365 · err60 None (233.4 s; 1 s)
[16:49:45] [42/100] INERTE s22009: persiste 0 (vivos 0) · prev_post 0.712121 · D 0.02364 · err60 None (226.7 s; 1 s)
[16:49:45] [43/100] BARAJADO s22009: persiste 0 (vivos 0) · prev_post 0.325149 · D 0.007764 · err60 None (212.3 s; 1 s)
[16:49:45] [44/100] SIN_TRAGAR s22009: persiste 1 (vivos 3) · prev_post 0.0 · D None · err60 None (255.8 s; 1 s)
[16:49:45] [45/100] AZAR_S s22009: persiste 0 (vivos 0) · prev_post 0.240293 · D -0.051383 · err60 None (226.2 s; 1 s)
[16:49:45] [46/100] VIDA_S s22010: persiste 0 (vivos 0) · prev_post 0.192761 · D -0.009717 · err60 None (239.8 s; 1 s)
[16:49:45] [47/100] BARAJADO s22010: persiste 0 (vivos 0) · prev_post 0.770632 · D 0.002483 · err60 None (241.8 s; 1 s)
[16:49:45] [48/100] SIN_TRAGAR s22010: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (271.0 s; 1 s)
[16:49:45] [49/100] INERTE s22010: persiste 0 (vivos 0) · prev_post 0.670597 · D -0.01987 · err60 None (261.0 s; 1 s)
[16:49:45] [50/100] AZAR_S s22010: persiste 0 (vivos 0) · prev_post 0.247511 · D -0.064958 · err60 None (247.2 s; 1 s)
[16:49:45] [51/100] VIDA_S s22011: persiste 0 (vivos 0) · prev_post 0.402778 · D 0.019565 · err60 None (247.3 s; 1 s)
[16:49:45] [52/100] INERTE s22011: persiste 0 (vivos 0) · prev_post 0.793646 · D 0.010692 · err60 None (267.0 s; 1 s)
[16:49:45] [53/100] BARAJADO s22011: persiste 0 (vivos 0) · prev_post 0.736622 · D -0.001809 · err60 None (238.3 s; 1 s)
[16:49:45] [54/100] SIN_TRAGAR s22011: persiste 1 (vivos 3) · prev_post 0.0 · D None · err60 None (269.9 s; 1 s)
[16:49:45] [55/100] AZAR_S s22011: persiste 0 (vivos 0) · prev_post 0.251984 · D -0.008376 · err60 None (221.9 s; 1 s)
[16:49:45] [56/100] VIDA_S s22012: persiste 0 (vivos 0) · prev_post 0.532967 · D 0.645128 · err60 None (224.3 s; 1 s)
[16:49:45] [57/100] INERTE s22012: persiste 0 (vivos 0) · prev_post 0.668597 · D 0.009742 · err60 None (211.0 s; 1 s)
[16:49:45] [58/100] BARAJADO s22012: persiste 0 (vivos 0) · prev_post 0.314268 · D 0.010387 · err60 None (206.0 s; 1 s)
[16:49:45] [59/100] SIN_TRAGAR s22012: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (208.3 s; 1 s)
[16:49:45] [60/100] VIDA_S s22013: persiste 0 (vivos 0) · prev_post 0.934535 · D 0.812283 · err60 None (187.0 s; 1 s)
[16:49:45] [61/100] AZAR_S s22012: persiste 0 (vivos 0) · prev_post 0.627551 · D -0.0051 · err60 None (218.5 s; 1 s)
[16:49:45] [62/100] BARAJADO s22013: persiste 0 (vivos 0) · prev_post 0.112135 · D 0.010709 · err60 None (170.2 s; 1 s)
[16:49:45] [63/100] INERTE s22013: persiste 0 (vivos 0) · prev_post 0.946538 · D -0.060793 · err60 None (186.3 s; 1 s)
[16:49:45] [64/100] SIN_TRAGAR s22013: persiste 1 (vivos 4) · prev_post 0.0 · D None · err60 None (197.4 s; 1 s)
[16:49:45] [65/100] AZAR_S s22013: persiste 0 (vivos 0) · prev_post 0.468638 · D -0.007129 · err60 None (169.3 s; 1 s)
[16:49:45] [66/100] VIDA_S s22014: persiste 0 (vivos 0) · prev_post 0.315238 · D -0.027464 · err60 None (162.4 s; 1 s)
[16:49:45] [67/100] BARAJADO s22014: persiste 0 (vivos 0) · prev_post 0.093781 · D -0.004209 · err60 None (168.7 s; 1 s)
[16:49:45] [68/100] INERTE s22014: persiste 0 (vivos 0) · prev_post 0.893512 · D -0.056782 · err60 None (167.5 s; 1 s)
[16:49:45] [69/100] SIN_TRAGAR s22014: persiste 1 (vivos 2) · prev_post 0.0 · D None · err60 None (186.9 s; 1 s)
[16:49:45] [70/100] AZAR_S s22014: persiste 0 (vivos 0) · prev_post 0.098387 · D -0.028879 · err60 None (148.0 s; 1 s)
[16:49:45] [71/100] VIDA_S s22015: persiste 0 (vivos 0) · prev_post 0.267767 · D 0.087309 · err60 None (153.3 s; 1 s)
[16:49:45] [72/100] INERTE s22015: persiste 0 (vivos 0) · prev_post 0.432727 · D 0.007292 · err60 None (148.4 s; 1 s)
[16:49:45] [73/100] BARAJADO s22015: persiste 0 (vivos 0) · prev_post 0.412202 · D 0.006896 · err60 None (138.0 s; 1 s)
[16:49:45] [74/100] SIN_TRAGAR s22015: persiste 1 (vivos 2) · prev_post 0.0 · D None · err60 None (167.3 s; 1 s)
[16:49:45] [75/100] AZAR_S s22015: persiste 0 (vivos 0) · prev_post 0.190476 · D -0.024172 · err60 None (141.3 s; 1 s)
[16:49:45] [76/100] INERTE s22016: persiste 1 (vivos 1) · prev_post 0.743266 · D -0.039341 · err60 None (182.3 s; 1 s)
[16:49:45] [77/100] BARAJADO s22016: persiste 0 (vivos 0) · prev_post 0.289583 · D -0.009892 · err60 None (161.2 s; 1 s)
[16:49:45] [78/100] VIDA_S s22016: persiste 0 (vivos 0) · prev_post 0.8829 · D 0.829383 · err60 None (167.3 s; 1 s)
[16:49:45] [79/100] SIN_TRAGAR s22016: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (172.5 s; 1 s)
[16:49:45] [80/100] AZAR_S s22016: persiste 0 (vivos 0) · prev_post 0.671429 · D 0.010541 · err60 None (169.5 s; 1 s)
[16:49:45] [81/100] INERTE s22017: persiste 1 (vivos 4) · prev_post 0.756028 · D -0.045429 · err60 None (192.8 s; 1 s)
[16:49:45] [82/100] BARAJADO s22017: persiste 0 (vivos 0) · prev_post 0.467989 · D 0.014006 · err60 None (164.4 s; 1 s)
[16:49:45] [83/100] VIDA_S s22017: persiste 0 (vivos 0) · prev_post 0.881469 · D 0.997577 · err60 None (171.4 s; 1 s)
[16:49:45] [84/100] SIN_TRAGAR s22017: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (181.2 s; 1 s)
[16:49:45] [85/100] VIDA_S s22018: persiste 0 (vivos 0) · prev_post 0.050457 · D 0.005664 · err60 None (171.4 s; 1 s)
[16:49:45] [86/100] AZAR_S s22017: persiste 0 (vivos 0) · prev_post 0.621571 · D 0.036105 · err60 None (166.4 s; 1 s)
[16:49:45] [87/100] INERTE s22018: persiste 0 (vivos 0) · prev_post 0.833777 · D -0.071672 · err60 None (182.9 s; 1 s)
[16:52:33] [88/100] AZAR_S s22018: persiste 0 (vivos 0) · prev_post 0.114379 · D -0.023915 · err60 None (167.9 s; 169 s)
[16:52:46] [89/100] BARAJADO s22018: persiste 0 (vivos 0) · prev_post 0.353885 · D -0.002985 · err60 None (181.0 s; 182 s)
[16:52:55] [90/100] SIN_TRAGAR s22018: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (189.9 s; 191 s)
[16:56:14] [91/100] VIDA_S s22019: persiste 0 (vivos 0) · prev_post 0.435829 · D 0.018094 · err60 None (221.1 s; 390 s)
[16:56:56] [92/100] INERTE s22019: persiste 0 (vivos 0) · prev_post 0.975731 · D -0.048276 · err60 None (249.8 s; 432 s)
[16:57:14] [93/100] BARAJADO s22019: persiste 0 (vivos 0) · prev_post 0.379487 · D 0.004343 · err60 None (259.3 s; 450 s)
[17:01:28] [94/100] SIN_TRAGAR s22019: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (313.8 s; 704 s)
[17:01:59] [95/100] AZAR_S s22019: persiste 0 (vivos 0) · prev_post 0.168587 · D -0.001815 · err60 None (303.2 s; 735 s)
[17:02:51] [96/100] VIDA_S s22020: persiste 1 (vivos 1) · prev_post 0.947845 · D 0.80023 · err60 None (336.3 s; 787 s)
[17:05:17] [97/100] BARAJADO s22020: persiste 0 (vivos 0) · prev_post 0.41059 · D -0.002251 · err60 None (197.2 s; 933 s)
[17:05:35] [98/100] INERTE s22020: persiste 1 (vivos 2) · prev_post 0.550807 · D -0.013931 · err60 None (246.7 s; 951 s)
[17:05:53] [99/100] SIN_TRAGAR s22020: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (182.4 s; 969 s)
[17:08:01] [100/100] AZAR_S s22020: persiste 0 (vivos 0) · prev_post 0.243252 · D -0.044594 · err60 None (164.3 s; 1097 s)
P1 (persistencia pareada: cuerpos vivos tras el corte) VIDA_S > INERTE 5/20 (menor 15) · VIDA_S > SIN_TRAGAR 2/20 (menor 18) · VIDA_S > BARAJADO 11 · VIDA_S > AZAR_S 15 · medianas VIDA_S 64.5 · INERTE 131.0 · BARAJADO 65.5 · SIN_TRAGAR 171.0 · AZAR_S 58.0 · persisten en T {'VIDA_S': 1, 'INERTE': 4, 'BARAJADO': 0, 'SIN_TRAGAR': 8, 'AZAR_S': 1}
P2 (R0 de los portadores: delta = r0 con simbionte al nacer - r0 sin, >= 5 por grupo) VIDA_S > INERTE 2/20 (evaluables 3) · VIDA_S > BARAJADO 0/20 (evaluables 1) · VIDA_S > AZAR_S 0 · delta > 0 en VIDA_S 2 · medianas delta VIDA_S 0.1641 · INERTE 0.1149 · BARAJADO -0.1071 · AZAR_S 0.0004
P3 (domesticacion pareada: D = media sobre los PARTOS de I(lo transmitido) - I(libres en la misma muestra)) VIDA_S > AZAR_S 18/20 (evaluables 20) · VIDA_S > INERTE 16/20 (evaluables 20) · placebo BARAJADO D > 0 10, < 0 10 · D > 0: VIDA_S 13 · INERTE 10 · AZAR_S 4 · BARAJADO 10 · medianas D VIDA_S 0.023 · INERTE -0.004 · BARAJADO 0.0 · AZAR_S -0.0124 · descriptivo D solo tras el corte VIDA_S 0.0244 · INERTE 0.0129 · BARAJADO -0.0057 · AZAR_S 0.0003
DESCRIPTIVO (no decide; trinquete de Fable): fraccion con simbionte tras el corte, medianas VIDA_S 0.4448 · INERTE 0.7496 · BARAJADO 0.3421 · SIN_TRAGAR 0.0 · AZAR_S 0.2764 · semillas con fraccion >= 0.9: {'AZAR_S': 0, 'INERTE': 2} · distancia dentro-libres en T VIDA_S 1.4896 · INERTE 1.2936 · BARAJADO None · AZAR_S 0.8072
DESCRIPTIVO: fraccion de mordidas por letra en VIDA_S con canal {'A': 0.9787, 'B': 0.1991, 'C': 0.9722, 'D': 0.254} · sin canal {'A': 0.9431, 'B': 0.2194, 'C': 0.8732, 'D': 0.2519}
Guardias: errores 0 · bloqueados 0 · corridas con tope de libres 0 · ERR-60 truncadas [] · VIDA_S con libres extintos antes del corte 0 · trinquete {'AZAR_S': 0, 'INERTE': 2} · placebo de D (BARAJADO) (10, 10) · delta > 0 en INERTE 8 · descriptivo, sesgo de adquisicion (D > 0 sin canal / sin seleccion): INERTE 10 AZAR_S 4
VEREDICTO ENDOSIMBIOSIS POR LA LETRA (una ventana; el bloque exige serie + replica con el mismo veredicto): HAY ALGO MODESTO (en esta ventana): pasan ['P3']
[17:08:02] VEREDICTO: HAY ALGO MODESTO (en esta ventana): pasan ['P3']
