seed,patron,n_activos,nA,nB,W_obs,W_pred,residuo,W_pred_nominal,residuo_nominal,hamming_A,hamming_B,compartidos_A,compartidos_B,W_A_real,W_B_real,es_patron_nulo,code_X
10,100011,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,1,2,0.999999999999,-2.99891207687,0,5 13 20
10,100100,2,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,1,3,2,1,0.999999999999,-2.99891207687,0,5 6 24
10,100101,3,1,0,0.333333333333,0.333333333333,5.55111512313e-17,0.333333333333,-2.7544633241e-13,2,4,2,1,0.999999999999,-2.99891207687,0,0 5 6
10,100110,3,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,2,2,2,0.999999999999,-2.99891207687,0,5 6 20
10,100111,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,3,3,2,2,0.999999999999,-2.99891207687,0,5 6 20
10,101000,2,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,3,1,1,2,0.999999999999,-2.99891207687,0,17 19 24
10,101001,3,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,4,2,1,2,0.999999999999,-2.99891207687,0,20 24 25
10,101010,3,0,3,-2.99891207687,-2.99891207687,0,-3,0.00108792312859,4,0,1,3,0.999999999999,-2.99891207687,0,20 23 24
10,101011,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,1,1,3,0.999999999999,-2.99891207687,0,5 20 25
10,101100,3,2,1,-0.332970692291,-0.332970692291,0,-0.333333333333,0.000362641042312,2,2,2,2,0.999999999999,-2.99891207687,0,6 19 24
10,101101,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,2,2,0.999999999999,-2.99891207687,0,24 25 26
10,101110,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,3,1,2,3,0.999999999999,-2.99891207687,0,5 19 24
10,101111,5,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,4,2,2,3,0.999999999999,-2.99891207687,0,5 20 24
10,110000,2,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,1,3,2,1,0.999999999999,-2.99891207687,0,6 17 20
10,110001,3,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,4,2,1,0.999999999999,-2.99891207687,0,6 13 20
10,110010,3,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,2,2,2,0.999999999999,-2.99891207687,0,6 7 20
10,110011,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,3,3,2,2,0.999999999999,-2.99891207687,0,6 13 20
10,110100,3,3,0,0.999999999999,0.999999999999,0,1,-8.26450019531e-13,0,4,3,1,0.999999999999,-2.99891207687,0,6 12 19
10,110101,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,1,5,3,1,0.999999999999,-2.99891207687,0,0 6 20
10,110110,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,1,3,3,2,0.999999999999,-2.99891207687,0,6 7 20
10,110111,5,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,4,3,2,0.999999999999,-2.99891207687,0,5 6 20
10,111000,3,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,2,2,2,0.999999999999,-2.99891207687,0,17 19 20
10,111001,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,2,2,0.999999999999,-2.99891207687,0,17 18 20
10,111010,4,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,3,1,2,3,0.999999999999,-2.99891207687,0,17 19 20
10,111011,5,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,2,3,0.999999999999,-2.99891207687,0,17 18 20
10,111100,4,2,0,0.666666666666,0.666666666666,1.11022302463e-16,0.666666666667,-5.50892664819e-13,1,3,3,2,0.999999999999,-2.99891207687,0,6 17 19
10,111101,5,1,1,-0.666304025624,-0.666304025624,0,-0.666666666667,0.000362641042587,2,4,3,2,0.999999999999,-2.99891207687,0,17 19 20
10,111110,5,2,1,-0.332970692291,-0.332970692291,0,-0.333333333333,0.000362641042312,2,2,3,3,0.999999999999,-2.99891207687,0,6 19 20
10,111111,6,2,1,-0.332970692291,-0.332970692291,0,-0.333333333333,0.000362641042312,3,3,3,3,0.999999999999,-2.99891207687,0,6 19 20
11,000000,0,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,3,3,0,0,1,-2.99789472679,1,27 28 29
11,000001,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,4,0,0,1,-2.99789472679,0,15 24 29
11,000010,1,0,0,0,0,0,0,0,4,2,0,1,1,-2.99789472679,0,10 18 27
11,000011,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,5,3,0,1,1,-2.99789472679,0,12 27 29
11,000100,1,0,0,0,0,0,0,0,2,4,1,0,1,-2.99789472679,0,2 10 19
11,000101,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,5,1,0,1,-2.99789472679,0,9 23 29
11,000110,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99789472679,0,1 10 19
11,000111,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,4,1,1,1,-2.99789472679,0,9 10 29
11,001000,1,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,4,2,0,1,1,-2.99789472679,0,0 4 19
11,001001,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,5,3,0,1,1,-2.99789472679,0,24 26 29
11,001010,2,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,5,1,0,2,1,-2.99789472679,0,8 19 21
11,001011,3,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,6,2,0,2,1,-2.99789472679,0,0 12 29
11,001100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,3,1,1,1,-2.99789472679,0,4 19 26
11,001101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,4,4,1,1,1,-2.99789472679,0,24 26 29
11,001110,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,2,1,2,1,-2.99789472679,0,10 19 29
11,001111,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,5,3,1,2,1,-2.99789472679,0,12 19 29
11,010000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,2,4,1,0,1,-2.99789472679,0,5 13 14
11,010001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,5,1,0,1,-2.99789472679,0,12 24 29
11,010010,2,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,3,3,1,1,1,-2.99789472679,0,7 21 27
11,010011,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,4,1,1,1,-2.99789472679,0,12 27 29
11,010100,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,1,5,2,0,1,-2.99789472679,0,5 13 29
11,010101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,2,6,2,0,1,-2.99789472679,0,12 23 29
11,010110,3,0,0,0,0,0,0,0,2,4,2,1,1,-2.99789472679,0,1 10 19
11,010111,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,5,2,1,1,-2.99789472679,0,10 12 29
11,011000,2,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,3,3,1,1,1,-2.99789472679,0,12 14 21
11,011001,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,4,1,1,1,-2.99789472679,0,12 24 29
11,011010,3,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,4,2,1,2,1,-2.99789472679,0,8 12 21
11,011011,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,5,3,1,2,1,-2.99789472679,0,12 27 29
11,011100,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,2,4,2,1,1,-2.99789472679,0,19 26 29
11,011101,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,3,5,2,1,1,-2.99789472679,0,12 26 29
11,011110,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,3,2,2,1,-2.99789472679,0,12 19 29
11,011111,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,4,4,2,2,1,-2.99789472679,0,12 26 29
11,100000,1,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,2,2,1,1,1,-2.99789472679,0,0 6 15
11,100001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,3,3,1,1,1,-2.99789472679,0,15 20 29
11,100010,2,0,3,-2.99789472679,-2.99789472679,0,-3,0.00210527320722,3,1,1,2,1,-2.99789472679,0,0 21 28
11,100011,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,4,2,1,2,1,-2.99789472679,0,15 27 29
11,100100,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,1,3,2,1,1,-2.99789472679,0,2 13 26
11,100101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,2,4,2,1,1,-2.99789472679,0,15 26 29
11,100110,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-8.43769498715e-15,2,2,2,2,1,-2.99789472679,0,1 10 29
11,100111,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,3,3,2,2,1,-2.99789472679,0,10 26 29
11,101000,2,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,3,1,1,2,1,-2.99789472679,0,0 3 26
11,101001,3,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,4,2,1,2,1,-2.99789472679,0,0 26 29
11,101010,3,0,3,-2.99789472679,-2.99789472679,0,-3,0.00210527320722,4,0,1,3,1,-2.99789472679,0,0 21 28
11,101011,4,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,5,1,1,3,1,-2.99789472679,0,0 26 29
11,101100,3,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,2,2,2,2,1,-2.99789472679,0,0 26 29
11,101101,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,3,3,2,2,1,-2.99789472679,0,24 26 29
11,101110,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,3,1,2,3,1,-2.99789472679,0,19 26 29
11,101111,5,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,4,2,2,3,1,-2.99789472679,0,0 26 29
11,110000,2,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,1,3,2,1,1,-2.99789472679,0,13 14 21
11,110001,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,2,4,2,1,1,-2.99789472679,0,13 20 29
11,110010,3,0,1,-0.999298242264,-0.999298242264,-1.11022302463e-16,-1,0.000701757735739,2,2,2,2,1,-2.99789472679,0,14 21 27
11,110011,4,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,3,3,2,2,1,-2.99789472679,0,21 27 29
11,110100,3,3,0,1,1,0,1,-2.53130849615e-14,0,4,3,1,1,-2.99789472679,0,13 26 29
11,110101,4,3,0,1,1,0,1,-2.53130849615e-14,1,5,3,1,1,-2.99789472679,0,13 26 29
11,110110,4,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,1,3,3,2,1,-2.99789472679,0,1 21 29
11,110111,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,2,4,3,2,1,-2.99789472679,0,12 26 29
11,111000,3,1,1,-0.665964908931,-0.665964908931,0,-0.666666666667,0.000701757735731,2,2,2,2,1,-2.99789472679,0,0 14 26
11,111001,4,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,3,3,2,2,1,-2.99789472679,0,0 26 29
11,111010,4,0,2,-1.99859648453,-1.99859648453,-2.22044604925e-16,-2,0.00140351547148,3,1,2,3,1,-2.99789472679,0,0 14 21
11,111011,5,1,2,-1.6652631512,-1.6652631512,-2.22044604925e-16,-1.66666666667,0.00140351547147,4,2,2,3,1,-2.99789472679,0,0 21 29
11,111100,4,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,1,3,3,2,1,-2.99789472679,0,0 26 29
11,111101,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,2,4,3,2,1,-2.99789472679,0,24 26 29
11,111110,5,2,1,-0.332631575598,-0.332631575598,-5.55111512313e-17,-0.333333333333,0.000701757735723,2,2,3,3,1,-2.99789472679,0,21 26 29
11,111111,6,2,0,0.666666666667,0.666666666667,0,0.666666666667,-1.68753899743e-14,3,3,3,3,1,-2.99789472679,0,12 26 29
12,000000,0,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,3,3,0,0,1,-2.99880448008,1,27 28 29
12,000001,1,0,0,0,0,0,0,0,4,4,0,0,1,-2.99880448008,0,19 20 23
12,000010,1,0,0,0,0,0,0,0,4,2,0,1,1,-2.99880448008,0,8 13 27
12,000011,2,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,5,3,0,1,1,-2.99880448008,0,16 19 28
12,000100,1,0,0,0,0,0,0,0,2,4,1,0,1,-2.99880448008,0,11 19 25
12,000101,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,5,1,0,1,-2.99880448008,0,11 16 19
12,000110,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99880448008,0,13 19 25
12,000111,3,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,4,4,1,1,1,-2.99880448008,0,16 19 28
12,001000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,4,2,0,1,1,-2.99880448008,0,16 21 23
12,001001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,5,3,0,1,1,-2.99880448008,0,16 19 23
12,001010,2,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,5,1,0,2,1,-2.99880448008,0,0 3 16
12,001011,3,0,1,-0.999601493359,-0.999601493359,0,-1,0.000398506640508,6,2,0,2,1,-2.99880448008,0,19 23 28
12,001100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,3,1,1,1,-2.99880448008,0,5 16 19
12,001101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,4,4,1,1,1,-2.99880448008,0,16 19 23
12,001110,3,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,4,2,1,2,1,-2.99880448008,0,0 16 19
12,001111,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,5,3,1,2,1,-2.99880448008,0,16 19 23
12,010000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,2,4,1,0,1,-2.99880448008,0,4 14 20
12,010001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,5,1,0,1,-2.99880448008,0,14 16 20
12,010010,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,3,1,1,1,-2.99880448008,0,8 13 16
12,010011,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,4,4,1,1,1,-2.99880448008,0,14 16 20
12,010100,2,3,0,1,1,0,1,-1.25233157178e-13,1,5,2,0,1,-2.99880448008,0,4 16 26
12,010101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,6,2,0,1,-2.99880448008,0,4 16 19
12,010110,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,4,2,1,1,-2.99880448008,0,4 13 16
12,010111,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,3,5,2,1,1,-2.99880448008,0,4 16 19
12,011000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,3,1,1,1,-2.99880448008,0,14 16 21
12,011001,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,4,4,1,1,1,-2.99880448008,0,14 15 16
12,011010,3,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,4,2,1,2,1,-2.99880448008,0,0 3 16
12,011011,4,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,5,3,1,2,1,-2.99880448008,0,14 16 29
12,011100,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,4,2,1,1,-2.99880448008,0,16 19 26
12,011101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,5,2,1,1,-2.99880448008,0,5 16 19
12,011110,4,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,3,3,2,2,1,-2.99880448008,0,0 16 19
12,011111,5,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,4,4,2,2,1,-2.99880448008,0,5 16 19
12,100000,1,2,1,-0.332934826693,-0.332934826693,0,-0.333333333333,0.000398506640425,2,2,1,1,1,-2.99880448008,0,4 26 29
12,100001,2,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,3,3,1,1,1,-2.99880448008,0,23 28 29
12,100010,2,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,3,1,1,2,1,-2.99880448008,0,0 27 28
12,100011,3,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,4,2,1,2,1,-2.99880448008,0,27 28 29
12,100100,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,1,3,2,1,1,-2.99880448008,0,4 25 26
12,100101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,4,2,1,1,-2.99880448008,0,4 23 26
12,100110,3,0,1,-0.999601493359,-0.999601493359,0,-1,0.000398506640508,2,2,2,2,1,-2.99880448008,0,0 13 27
12,100111,4,2,1,-0.332934826693,-0.332934826693,0,-0.333333333333,0.000398506640425,3,3,2,2,1,-2.99880448008,0,4 16 28
12,101000,2,0,1,-0.999601493359,-0.999601493359,0,-1,0.000398506640508,3,1,1,2,1,-2.99880448008,0,21 23 29
12,101001,3,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,4,2,1,2,1,-2.99880448008,0,23 28 29
12,101010,3,0,3,-2.99880448008,-2.99880448008,0,-3,0.00119551992153,4,0,1,3,1,-2.99880448008,0,0 28 29
12,101011,4,0,2,-1.99920298672,-1.99920298672,0,-2,0.000797013281017,5,1,1,3,1,-2.99880448008,0,23 28 29
12,101100,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,2,2,2,1,-2.99880448008,0,16 23 26
12,101101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,3,3,2,2,1,-2.99880448008,0,16 19 23
12,101110,4,1,2,-1.66586965339,-1.66586965339,0,-1.66666666667,0.000797013280975,3,1,2,3,1,-2.99880448008,0,0 16 28
12,101111,5,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,4,2,2,3,1,-2.99880448008,0,16 23 28
12,110000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,1,3,2,1,1,-2.99880448008,0,4 14 21
12,110001,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,2,4,2,1,1,-2.99880448008,0,4 14 20
12,110010,3,0,1,-0.999601493359,-0.999601493359,0,-1,0.000398506640508,2,2,2,2,1,-2.99880448008,0,0 13 27
12,110011,4,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,3,3,2,2,1,-2.99880448008,0,4 14 29
12,110100,3,3,0,1,1,0,1,-1.25233157178e-13,0,4,3,1,1,-2.99880448008,0,4 16 26
12,110101,4,3,0,1,1,0,1,-1.25233157178e-13,1,5,3,1,1,-2.99880448008,0,4 16 26
12,110110,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,1,3,3,2,1,-2.99880448008,0,4 13 16
12,110111,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,4,3,2,1,-2.99880448008,0,4 14 16
12,111000,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.17443857259e-14,2,2,2,2,1,-2.99880448008,0,14 16 21
12,111001,4,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,3,3,2,2,1,-2.99880448008,0,14 16 29
12,111010,4,1,2,-1.66586965339,-1.66586965339,0,-1.66666666667,0.000797013280975,3,1,2,3,1,-2.99880448008,0,0 16 29
12,111011,5,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,4,2,2,3,1,-2.99880448008,0,14 16 29
12,111100,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,1,3,3,2,1,-2.99880448008,0,16 21 26
12,111101,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-8.34887714518e-14,2,4,3,2,1,-2.99880448008,0,4 14 16
12,111110,5,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,2,2,3,3,1,-2.99880448008,0,0 13 16
12,111111,6,1,1,-0.666268160026,-0.666268160026,0,-0.666666666667,0.000398506640467,3,3,3,3,1,-2.99880448008,0,0 14 16
13,000000,0,0,0,0,0,0,0,0,3,3,0,0,1,-2.99891207687,1,27 28 29
13,000001,1,0,0,0,0,0,0,0,4,4,0,0,1,-2.99891207687,0,10 14 18
13,000010,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,4,2,0,1,1,-2.99891207687,0,0 1 15
13,000011,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,0,1,1,-2.99891207687,0,7 15 28
13,000100,1,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,2,4,1,0,1,-2.99891207687,0,3 21 24
13,000101,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,5,1,0,1,-2.99891207687,0,11 18 28
13,000110,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,1,1,1,-2.99891207687,0,0 15 24
13,000111,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99891207687,0,0 15 28
13,001000,1,1,2,-1.66594138458,-1.66594138458,-2.22044604925e-16,-1.66666666667,0.000725282085722,4,2,0,1,1,-2.99891207687,0,5 7 24
13,001001,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,0,1,1,-2.99891207687,0,7 14 18
13,001010,2,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,5,1,0,2,1,-2.99891207687,0,7 24 28
13,001011,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,6,2,0,2,1,-2.99891207687,0,7 14 28
13,001100,2,2,1,-0.33297069229,-0.33297069229,-1.11022302463e-16,-0.333333333333,0.000362641042856,3,3,1,1,1,-2.99891207687,0,5 11 24
13,001101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,4,4,1,1,1,-2.99891207687,0,11 14 28
13,001110,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,4,2,1,2,1,-2.99891207687,0,5 24 28
13,001111,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,1,2,1,-2.99891207687,0,7 14 28
13,010000,1,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,2,4,1,0,1,-2.99891207687,0,1 5 22
13,010001,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99891207687,0,18 19 22
13,010010,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,1,1,1,-2.99891207687,0,1 12 15
13,010011,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,4,4,1,1,1,-2.99891207687,0,1 7 15
13,010100,2,2,1,-0.33297069229,-0.33297069229,-1.11022302463e-16,-0.333333333333,0.000362641042856,1,5,2,0,1,-2.99891207687,0,1 5 24
13,010101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,2,6,2,0,1,-2.99891207687,0,5 11 18
13,010110,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,2,1,1,-2.99891207687,0,0 1 12
13,010111,4,0,0,0,0,0,0,0,3,5,2,1,1,-2.99891207687,0,0 15 28
13,011000,2,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,1,1,1,-2.99891207687,0,5 7 25
13,011001,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,4,4,1,1,1,-2.99891207687,0,5 7 25
13,011010,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,4,2,1,2,1,-2.99891207687,0,5 7 12
13,011011,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,1,2,1,-2.99891207687,0,7 28 29
13,011100,3,2,1,-0.33297069229,-0.33297069229,-1.11022302463e-16,-0.333333333333,0.000362641042856,2,4,2,1,1,-2.99891207687,0,5 11 24
13,011101,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,3,5,2,1,1,-2.99891207687,0,5 11 29
13,011110,4,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,2,2,1,-2.99891207687,0,5 12 24
13,011111,5,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,4,4,2,2,1,-2.99891207687,0,5 28 29
13,100000,1,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,2,2,1,1,1,-2.99891207687,0,18 23 27
13,100001,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99891207687,0,10 16 18
13,100010,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,1,1,2,1,-2.99891207687,0,0 1 15
13,100011,3,0,0,0,0,0,0,0,4,2,1,2,1,-2.99891207687,0,0 15 18
13,100100,2,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,1,3,2,1,1,-2.99891207687,0,3 11 24
13,100101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,2,1,1,-2.99891207687,0,10 11 18
13,100110,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,2,2,2,2,1,-2.99891207687,0,0 3 24
13,100111,4,0,0,0,0,0,0,0,3,3,2,2,1,-2.99891207687,0,0 15 18
