"# procedencia: {""fecha"": ""2026-09-15T12:09:59"", ""rama"": ""3K_kenyon_aprendido"", ""T"": 200000, ""fase2_en"": 100000, ""semillas"": 20, ""python"": ""3.14.2"", ""numpy"": ""2.4.3"", ""plataforma"": ""Windows-11-10.0.26200-SP0"", ""sha256_16"": {""organismo_3k"": ""cb5a528d123056a7"", ""run_3k"": ""8fa9aa6b38c68942"", ""PREREGISTRO"": ""f303e55005fcdec1"", ""organismo_v6"": ""5f38f83cf49248a3""}, ""malla"": {""celdas"": [[""fijo"", 0.0], [""hebb_visita"", 0.003], [""hebb_visita"", 0.01], [""hebb_visita"", 0.03], [""hebb_mordida"", 0.003], [""hebb_mordida"", 0.01], [""hebb_mordida"", 0.03], [""error"", 0.003], [""error"", 0.01], [""error"", 0.03]], ""variantes"": [""congelado"", ""aprende""]}, ""mundo"": {""n_patrones"": 20, ""px_activos"": 3, ""px_relevante"": 0, ""tren"": 10, ""test"": 10, ""particion_rng"": ""default_rng(10000+seed)""}, ""segundos"": 709.205012}"
seed,modo,k_lr,variante,deaths,acc_signo,r_clase,r_solap,Wa_test_comida,Wa_test_veneno,Wa_tren_comida,Wa_tren_veneno,prec_test,tasa_test_comida,tasa_test_veneno,prec_test_q1,tasaC_test_q1,tasaV_test_q1,prec_test_q2,tasaC_test_q2,tasaV_test_q2,prec_test_q3,tasaC_test_q3,tasaV_test_q3,prec_test_q4,tasaC_test_q4,tasaV_test_q4,prec_tren,tasa_tren_comida,tasa_tren_veneno,prec_tren_f1,mord_comida,mord_veneno,ratio_disp,ratio_media,sel_clase,solap_intra,solap_inter,ratio_solap,celdas_usadas,uso_max,ratio_disp_f2,ratio_media_f2,sel_clase_f2,solap_intra_f2,solap_inter_f2,ratio_solap_f2,celdas_usadas_f2,uso_max_f2,deriva_kw
10,error,0.01,congelado,304,0.8,0.5299669524518485,0.9174496837792979,0.709072150689554,-2.08874252461972,0.9721960304374984,-2.937160782821201,0.6996413446528582,0.788348896434635,0.3890662071289186,0.6972752993275381,0.8074626865671641,0.41291208791208794,0.6990992175594825,0.7793755912961211,0.3811771561771562,0.7049227124466685,0.7907775768535263,0.38093215196018937,0.6942447739924438,0.7818873668188736,0.39339781883398606,0.9888418031656028,1.0,0.02231639366879432,0.9319407742753208,813,333,0.9149948699131459,0.9302184452614294,0.2153846153846154,1.011111111111111,0.72,1.404320987654321,13,13,0.9149948699131459,0.9302184452614294,0.2153846153846154,1.011111111111111,0.72,1.404320987654321,13,13,0.016866081286244623
11,error,0.01,congelado,297,0.7,0.6664408381724154,0.8971172981313922,-0.18843172912187844,-1.4285967645514615,0.9200788858560556,-2.636818325785288,0.7660478022920374,0.6424720519293184,0.11037644734524377,0.7491597994754643,0.6317296678121421,0.13341006886121354,0.7510576750492781,0.6269105599820447,0.12479520988348851,0.7577988169116403,0.6309696969696971,0.11537206314641657,0.8075995058064879,0.701008991008991,0.08580997939601516,0.9956726948043333,0.9962962962962962,0.004950906687629594,0.9742955175494454,829,409,1.02729574854696,0.9154161262939335,0.17777777777777778,0.9555555555555556,0.77,1.240981240981241,18,15,1.02729574854696,0.9154161262939335,0.17777777777777778,0.9555555555555556,0.77,1.240981240981241,18,15,0.018345178493617803
12,error,0.01,congelado,350,0.8,0.7697449815496626,0.9490992841364162,0.7804149739753633,-2.7608682803157354,0.4840129032961258,-2.5585264695140264,0.8351945604251682,0.964423076923077,0.2940339560727408,0.8317301421193617,0.9397129186602872,0.2762526344215639,0.8380163550730881,0.9777777777777779,0.30174506763160164,0.8337461116049573,0.9714285714285715,0.303936348218657,0.8300629512746476,1.0,0.3398740974507048,0.8702591796816468,0.921727395411606,0.18120903604831246,0.8392910223000353,766,445,0.8905141742180271,0.8351254666824451,0.17647058823529413,0.7333333333333333,0.54,1.3580246913580245,17,10,0.8905141742180271,0.8351254666824451,0.17647058823529413,0.7333333333333333,0.54,1.3580246913580245,17,10,0.03461418289438868
13,error,0.01,congelado,338,0.5,0.24856676639300437,0.833001549786704,-0.9661336304158112,-0.4161626073803513,0.9303976155476543,-2.507756370504567,0.47245747119311565,0.4501526919325108,0.5052377495462795,0.4559392880877895,0.46292569659442717,0.5510471204188482,0.5056530518060158,0.4768970814132104,0.46559097780117875,0.47991149147831175,0.5618637992831541,0.6020408163265306,0.4879774305555556,0.4666666666666667,0.49071180555555555,0.9682834537799083,0.9935483870967742,0.05698147953695765,0.943677314934479,731,416,0.8975494840159552,1.116527730077454,0.14444444444444446,0.5666666666666667,0.53,1.069182389937107,18,7,0.8975494840159552,1.116527730077454,0.14444444444444446,0.5666666666666667,0.53,1.069182389937107,18,7,0.03776944462646726
14,error,0.01,congelado,288,0.9,0.9024410652932746,0.9738096675117928,1.3082849774641916,-2.452085559692958,0.9287925594196418,-2.920949102224773,0.9239620101666823,0.9227272727272726,0.07480325239390792,0.9610511071764269,1.0,0.07789778564714625,0.9271172316911477,0.9285714285714285,0.07433696518913316,0.9225839346595694,0.909090909090909,0.06392303977177002,0.9021075746760826,0.8923076923076924,0.08809254295552713,0.9895026307585832,0.9952380952380953,0.01623283372092888,0.9743975199016384,795,262,1.0084581485989816,0.9704610473285346,0.2,1.5333333333333334,1.07,1.4330218068535825,14,18,1.0084581485989816,0.9704610473285346,0.2,1.5333333333333334,1.07,1.4330218068535825,14,18,0.017580550930382414
15,error,0.01,congelado,257,0.65,0.28046594048807283,0.8210253137004743,0.005413503927648833,-1.3334872280319223,0.917698616499515,-2.5891740155243905,0.6700324932536148,0.5952431243124312,0.2551781378052015,0.6766859368240332,0.6111688311688311,0.2577969575207648,0.6761493493256235,0.6011507936507936,0.24885209499954658,0.6617153455863133,0.603030303030303,0.2795996118576764,0.6601764383243822,0.5588304093567251,0.23847753270796068,0.991125557248611,0.9916809605488851,0.009429846051663207,0.9176521345313018,861,419,1.0956396965732211,1.0437813796809094,0.15294117647058827,0.8,0.68,1.1764705882352942,17,10,1.0956396965732211,1.0437813796809094,0.15294117647058827,0.8,0.68,1.1764705882352942,17,10,0.01935410893429908
16,error,0.01,congelado,313,1.0,0.869320616903252,0.9944381092082425,0.5790193177310661,-3.2641170767746077,1.0003914972099408,-3.2641170767746077,0.9122747108880389,0.9837837837837838,0.1592343620077062,0.9286713286713287,0.9846153846153847,0.12727272727272726,0.9161111111111111,1.0,0.16777777777777778,0.9,1.0,0.2,0.8956135751983503,0.9555555555555555,0.164328405158855,0.9985307997454742,1.0,0.002938400509051513,0.99389364916736,627,140,1.193826833978073,0.7999336722709355,0.31250000000000006,1.2777777777777777,0.22,5.808080808080808,16,8,1.193826833978073,0.7999336722709355,0.31250000000000006,1.2777777777777777,0.22,5.808080808080808,16,8,0.007877756636639203
17,error,0.01,congelado,288,0.6,0.5025640487826692,0.9121971300207208,-0.25445989348326714,-1.357517427154695,0.9208509474645452,-2.9232504301463536,0.7045257180642505,0.540611130497011,0.13155969436851014,0.7050788244883921,0.5883581400715358,0.1782004910947516,0.6873526542036797,0.532644821562019,0.15793951315465946,0.6674987731399186,0.49482929166473466,0.1598317453848975,0.7459401253508665,0.5924367436743674,0.10055649297263439,0.9890824236678188,0.9862579281183933,0.008093080782755752,0.9685195529559539,700,327,1.0390689979099401,0.9349962577240546,0.1647058823529412,0.6555555555555556,0.52,1.2606837606837606,17,9,1.0390689979099401,0.9349962577240546,0.1647058823529412,0.6555555555555556,0.52,1.2606837606837606,17,9,0.0192120183457121
18,error,0.01,congelado,289,0.55,0.37358619214093125,0.5674354967029598,0.0,-1.0274554190373824,1.0509906554671065,-2.6957167459449614,0.6090076640981987,0.6518517964071856,0.43383646821078814,0.6158842523596622,0.6726775956284152,0.4409090909090909,0.6414961709810636,0.715820895522388,0.43282855356026084,0.5858618866259253,0.5997013695808876,0.4279775963290371,0.6321658162910647,0.7024475524475523,0.43811591986542286,0.9534184945911941,1.0,0.09316301081761191,0.9514147229685171,1164,641,1.067033514004231,1.0708530756018744,0.1625,0.7444444444444445,0.68,1.0947712418300652,16,10,1.067033514004231,1.0708530756018744,0.1625,0.7444444444444445,0.68,1.0947712418300652,16,10,0.03684657615868977
19,error,0.01,congelado,301,0.6,0.48768731929289993,0.7250334608088294,0.8756126991082542,0.0,0.8597736043023123,-2.7159165191696046,0.6124199706274536,0.9599945289649223,0.7351545877100152,0.5956547619047619,0.9614285714285714,0.7701190476190476,0.6261629950785096,0.980952380952381,0.7286263907953618,0.6096972838595556,0.9517241379310345,0.7323295702119232,0.6099137494189968,0.9482517482517483,0.7284242494137546,0.9003190614640072,0.9737011494252872,0.17306302649727281,0.8609244825948538,1264,710,0.8300530576051734,0.98642068060686,0.125,0.9111111111111111,0.92,0.9903381642512077,16,14,0.8300530576051734,0.98642068060686,0.125,0.9111111111111111,0.92,0.9903381642512077,16,14,0.044481756023306396
20,error,0.01,congelado,293,0.9,0.8007763310938405,0.9392085182730368,0.5872103102470355,-2.5103539565297845,1.0072069646925494,-3.223915234395788,0.8932525845887889,0.993103448275862,0.2065982790982844,0.8795911865529301,0.9714285714285713,0.21224619832271108,0.9017594432755585,1.0,0.19648111344888294,0.8918967693741409,1.0,0.21620646125171836,0.8946999709390558,1.0,0.2106000581218883,0.998421653536302,1.0,0.003156692927395907,0.9862272080120184,709,241,1.046318053150238,0.932766880399569,0.18888888888888888,0.8444444444444444,0.44,1.9191919191919191,18,9,1.046318053150238,0.932766880399569,0.18888888888888888,0.8444444444444444,0.44,1.9191919191919191,18,9,0.01609347550082265
1,error,0.01,aprende,280,0.85,0.640290186163044,0.9564657236342861,0.8820874975397766,-1.0178714117891394,1.01293454808415,-2.7401445285036,0.8325706121784106,0.7114372331708042,0.04629600881398307,0.7095769900804818,0.7427272727272728,0.32357329256630935,0.8343488341590968,0.7307936507936508,0.062095982475457126,0.8746412012492601,0.7972350230414746,0.047952620542954474,0.8842753395506168,0.8034920634920635,0.03494138439082996,0.9854657356349006,0.9749565217391304,0.004025050469329288,0.9649738171241614,966,415,1.066726230488999,1.0493653928171234,0.1368421052631579,1.3,1.2,1.0833333333333335,19,20,1.1387436695619466,1.0464911167935906,0.16000000000000003,1.3111111111111111,1.05,1.2486772486772486,20,19,0.03562344830604264
2,error,0.01,aprende,279,0.7,0.6292152167176815,0.8188063036024511,-0.18059249244143372,-1.2927374915496708,0.9890007007454669,-2.9436048002832265,0.887801189782559,0.800733847327378,0.025131467762260044,0.7472681214486407,0.6896638655462185,0.19512762264893707,0.9519486412892326,0.9444444444444444,0.04054716186597912,0.9260322386215898,1.0,0.14793552275682056,0.9363882299658066,0.9657142857142859,0.09293782578267254,0.9941688403338881,0.9909043927648579,0.002566712097081688,0.9809643447869675,855,330,1.0096521428695644,1.0810938929883094,0.14545454545454548,0.6222222222222222,0.53,1.1740041928721174,22,10,1.0723162848812435,1.0885032076981724,0.16190476190476194,0.6444444444444445,0.52,1.2393162393162394,21,10,0.03111794007568205
3,error,0.01,aprende,311,0.9,0.7888626739240787,0.7014778806475331,1.0063876441578135,-0.5346430161992879,0.9446834504629571,-2.6518916966532773,0.9816798978802119,0.9811105345096005,0.01775073874917673,0.9575307377243518,0.9875,0.07243852455129626,0.9672353260255592,0.9623931623931625,0.027922510342044193,0.9840995898604152,0.9800000000000001,0.0118008202791695,0.9953273226859257,1.0,0.009345354628148509,0.9929206572146501,0.9918785890073831,0.00603727457808311,0.9084418058969735,855,384,1.061797022832429,1.181984103019145,0.21333333333333335,0.9777777777777777,0.75,1.3037037037037036,15,11,1.0556613346228694,1.1945930822778514,0.20000000000000004,0.9555555555555556,0.75,1.2740740740740741,15,12,0.025124255377553785
4,error,0.01,aprende,305,0.6,0.18027060284262525,0.7504102581944788,-0.7622090778621375,-1.5434628379382578,0.9921806263027471,-2.5246958143005536,0.7912247224928761,0.6110615158037838,0.028612070818031594,0.610350520350299,0.5351128379816905,0.3144117972810926,0.7976087487633186,0.6353499695678637,0.04013247204122661,0.8679105629260425,0.7565027003357174,0.020681574483632337,0.886516799533304,0.8454545454545455,0.07242094638793745,0.974957360648979,0.9745284537576133,0.024613732459655462,0.9754757812720806,959,523,0.9337559561610097,0.9387471641478421,0.16000000000000003,0.8444444444444444,0.66,1.2794612794612794,20,12,0.9624041568670343,0.9620022033996065,0.13,0.9222222222222223,0.85,1.084967320261438,20,14,0.04568515381705176
5,error,0.01,aprende,510,0.7,0.4604153920403604,0.5902671221072816,0.0,-0.29789459139347474,0.6951590422666334,-0.45615221724514665,0.8638466368576663,0.9816931922850027,0.2539999185696702,0.8797323295737236,0.8908956228956229,0.1314309637481756,0.9510735171416936,0.9894736842105264,0.0873266499271391,0.8386240550342916,0.9699443413729127,0.29269623130432965,0.5998789043715553,0.9970210409745294,0.7972632322314188,0.6279597098047852,0.8724272873295856,0.6165078677200152,0.847775342014532,3028,2787,0.9009693532526294,0.7349830113738108,0.18947368421052632,0.7777777777777778,0.39,1.9943019943019942,19,10,0.8170725794467663,0.867020056413844,0.175,0.7555555555555555,0.64,1.1805555555555556,16,10,0.09281412203336387
6,error,0.01,aprende,295,0.65,0.12033806380562767,0.8614353813422425,-1.0716999541194498,-0.6863092627753966,0.9265153690203916,-2.822813497893036,0.8636571106459001,0.7566385196424449,0.02932429835064459,0.7957848030503638,0.6762478485370051,0.08467824243627751,0.935439047745134,0.9175653594771243,0.046687263986856437,0.975073807816418,0.975,0.02485238436716406,0.9900835336958684,1.0,0.019832932608263007,0.9968256221114381,1.0,0.006348755777123782,0.9859184150678011,797,281,1.0403934524343466,0.9385313022406491,0.17894736842105263,0.6111111111111112,0.39,1.566951566951567,19,7,1.051752758757728,0.9293729695204599,0.17894736842105263,0.6111111111111112,0.39,1.566951566951567,19,7,0.024994923229807463
7,error,0.01,aprende,321,0.75,0.6070419160198999,0.7801148510063034,0.061655918662176235,-1.7824992041388086,0.9732939006184121,-2.853134248133939,0.985057000368575,0.9867588932806324,0.016644892543482306,0.9175521808991834,0.980952380952381,0.14584801915401419,0.9894011572307403,1.0,0.021197685538519365,0.982276695323375,0.9777777777777779,0.013224387131027877,0.9922898027522553,1.0,0.015420394495489348,0.9298166114046511,0.8725717653188297,0.012938542509527404,0.9741131772489193,791,380,0.8966320865590907,0.7397097868835594,0.14444444444444443,0.9,0.78,1.1538461538461537,18,10,0.9309661645777778,0.7410666010976854,0.15555555555555556,0.9333333333333333,0.72,1.2962962962962963,18,10,0.03252698887194494
8,error,0.01,aprende,313,0.65,0.6242436352691483,0.7180526064188237,-0.04502254119342575,-2.636053897220037,0.9266833314694243,-2.636053897220037,0.7938415168786532,0.6090531037417838,0.021370069984477262,0.7985722081583584,0.6057790531882252,0.00863463687150838,0.7884487083860405,0.5906382978723403,0.013740881100259297,0.8026861390071054,0.6443636363636364,0.0389913583494255,0.8298396689288334,0.7022978723404256,0.04261853448275862,0.9930368064130338,1.0,0.013926387173932384,0.9602135495080109,782,394,0.8335303003105454,1.2942262843021994,0.17647058823529413,0.7222222222222222,0.56,1.2896825396825395,17,10,0.8493724783393165,1.2902989506938112,0.1647058823529412,0.7111111111111111,0.59,1.2052730696798495,17,9,0.0441321995532258
9,error,0.01,aprende,319,0.5,0.12529268102241625,0.8100763734999615,0.35321440896391587,0.43320529132712204,0.969950956483732,-2.434304508773031,0.7779614438399155,0.7919862838130018,0.2360633961331709,0.7653130007773661,0.6985294117647058,0.16790341020997362,0.8979873960098921,0.9549842049842049,0.15900941296442078,0.6561189573476807,0.7758499083086472,0.46361199361328576,0.6016643421369192,0.984235294117647,0.7809066098438084,0.7093791588697227,0.724092536487136,0.3053342187476907,0.8840103804529535,1657,1201,0.9120743438362009,0.7985890137258761,0.22352941176470587,0.7777777777777778,0.38,2.046783625730994,17,8,0.9408032660355025,0.9997182355806068,0.1625,0.8111111111111111,0.73,1.1111111111111112,16,10,0.0817554209449264
10,error,0.01,aprende,294,0.8,0.5299669524518485,0.9174496837792979,0.709072150689554,-2.08874252461972,0.9721960304374984,-2.937160782821201,0.7270430681784534,0.6576896285319858,0.20360349217507875,0.7660816768671561,0.8072289156626506,0.2750655619283383,0.775749307679231,0.765,0.21350138464153812,0.7492545915307562,0.7086466165413534,0.21013743347984098,0.8214447535360887,0.8319444444444445,0.18905493737226706,0.9545644297821794,0.9177837195484255,0.008654859984066883,0.9319407742753208,792,316,0.8792572688418395,0.9552908944489292,0.21428571428571425,0.9777777777777777,0.62,1.5770609318996416,14,12,0.9149948699131459,0.9302184452614294,0.2153846153846154,1.011111111111111,0.72,1.404320987654321,13,13,0.030568004003776548
11,error,0.01,aprende,312,0.7,0.6664408381724154,0.8971172981313922,-0.18843172912187844,-1.4285967645514615,0.9200788858560556,-2.636818325785288,0.9171052585047471,0.8596336996336997,0.02542318262420551,0.8884557353570797,0.8307692307692307,0.05385776005507126,0.9335561997239533,0.9333333333333332,0.06622093388542663,0.9824737592677969,0.9818181818181818,0.016870663282588044,0.9848479710572051,0.9846153846153847,0.014919442500974597,0.9964201373146937,1.0,0.007159725370612718,0.9742955175494454,774,334,1.0118201248802716,0.9344315454910024,0.18888888888888894,0.9111111111111111,0.69,1.320450885668277,18,14,1.02729574854696,0.9154161262939335,0.17777777777777778,0.9555555555555556,0.77,1.240981240981241,18,15,0.025147173493679235
12,error,0.01,aprende,307,0.8,0.7697449815496626,0.9490992841364162,0.7804149739753633,-2.7608682803157354,0.4840129032961258,-2.5585264695140264,0.9281553688434854,0.9674572531715387,0.11114651548456789,0.8885163835498544,0.9192307692307693,0.1421980021310604,0.9489840263096077,1.0,0.10203194738078461,0.9305882352941177,0.9866666666666667,0.12549019607843137,0.9191775726684117,0.9800000000000001,0.14164485466317675,0.8343976797919654,0.8487061087061087,0.17991074912217792,0.8392910223000353,877,414,0.8753461810636842,0.8449495371133164,0.16666666666666669,0.6555555555555556,0.49,1.3378684807256236,18,8,0.8905141742180271,0.8351254666824451,0.17647058823529413,0.7333333333333333,0.54,1.3580246913580245,17,10,0.0459599908752381
13,error,0.01,aprende,290,0.5,0.24856676639300437,0.833001549786704,-0.9661336304158112,-0.4161626073803513,0.9303976155476543,-2.507756370504567,0.8311585803731893,0.792092846092846,0.12977568534646736,0.6916402318992061,0.6532117158204115,0.26993125202199936,0.8353934512073202,0.8457894736842105,0.17500257126957025,0.954161176987264,1.0,0.09167764602547211,0.8815760915733025,1.0,0.23684781685339495,0.8238008168940748,0.8156060051853622,0.16800437139721253,0.943677314934479,1009,510,0.8898534452143457,1.048139876742035,0.16842105263157894,0.5333333333333333,0.42,1.2698412698412698,19,6,0.8975494840159552,1.116527730077454,0.14444444444444446,0.5666666666666667,0.53,1.069182389937107,18,7,0.0637424491637746
14,error,0.01,aprende,304,0.9,0.9024410652932746,0.9738096675117928,1.3082849774641916,-2.452085559692958,0.9287925594196418,-2.920949102224773,0.9704809149169742,0.9528571428571428,0.011895313023194475,0.9648258142969277,0.975,0.04534837140614463,0.9623628748151831,0.9555555555555555,0.030829805925189146,0.9448546234817266,0.9055555555555556,0.015846308592102305,0.9823202533663731,0.9703296703296704,0.005689163596924215,0.9886484341426889,0.9923076923076923,0.015010824022314568,0.9743975199016384,770,301,0.9902476707164489,0.9700914248978404,0.2,1.5333333333333334,1.12,1.369047619047619,14,19,1.0084581485989816,0.9704610473285346,0.2,1.5333333333333334,1.07,1.4330218068535825,14,18,0.0250816569501684
15,error,0.01,aprende,276,0.65,0.28046594048807283,0.8210253137004743,0.005413503927648833,-1.3334872280319223,0.917698616499515,-2.5891740155243905,0.7880098538461362,0.7238336684442113,0.1478139607519389,0.6930559600408063,0.6392592592592593,0.25314733917764676,0.8421467452901376,0.8289201877934274,0.1446266972131522,0.8753663002700612,0.8879999999999999,0.13726739945987748,0.8589605784788363,0.9363636363636363,0.21844247940596348,0.915676995430075,0.9024912280701753,0.07113723721002532,0.9176521345313018,1063,571,1.057631713227564,0.9898411290194243,0.17894736842105266,0.7444444444444445,0.49,1.5192743764172336,19,8,1.0956396965732211,1.0437813796809094,0.15294117647058827,0.8,0.68,1.1764705882352942,17,10,0.05807741279449877
16,error,0.01,aprende,311,1.0,0.869320616903252,0.9944381092082425,0.5790193177310661,-3.2641170767746077,1.0003914972099408,-3.2641170767746077,0.9961630471637714,0.9953488372093023,0.003022742881759614,0.9983052901260213,1.0,0.0033894197479573465,0.9892956455309396,0.9818181818181818,0.003226890756302521,0.9979866703693419,1.0,0.004026659261316301,0.9990200501253133,1.0,0.0019598997493734337,0.9989340813760942,1.0,0.0021318372478115995,0.99389364916736,633,133,1.2051992954876145,0.8060598645444925,0.325,1.3666666666666667,0.16,8.541666666666666,16,9,1.193826833978073,0.7999336722709355,0.31250000000000006,1.2777777777777777,0.22,5.808080808080808,16,8,0.010247359827383954
17,error,0.01,aprende,311,0.6,0.5025640487826692,0.9121971300207208,-0.25445989348326714,-1.357517427154695,0.9208509474645452,-2.9232504301463536,0.8669747692989417,0.7723214285714286,0.03837188997354527,0.7591611175434705,0.6131818181818182,0.09485958309487721,0.9170717156160388,0.8722222222222221,0.03807879099014453,0.9836222868176618,1.0,0.03275542636467617,0.979968567713388,1.0,0.040062864573224055,0.9982105559160162,1.0,0.0035788881679677613,0.9685195529559539,718,309,1.0317281592108547,0.9361487271420386,0.16470588235294123,0.6444444444444445,0.53,1.2159329140461217,17,8,1.0390689979099401,0.9349962577240546,0.1647058823529412,0.6555555555555556,0.52,1.2606837606837606,17,9,0.023932810699965924
18,error,0.01,aprende,310,0.55,0.37358619214093125,0.5674354967029598,0.0,-1.0274554190373824,1.0509906554671065,-2.6957167459449614,0.73743945763855,0.8533728636954443,0.37849394841834433,0.6569975539811843,0.7146804928241174,0.4006853848617487,0.7588974867469837,0.8827956989247312,0.36500072543076395,0.7803114490275872,0.9777777777777779,0.4171548797226035,0.7858563899868247,0.9913043478260869,0.4195915678524374,0.9439486359209768,0.9637949741223422,0.07589770228038849,0.9514147229685171,1359,798,1.0424768767386838,1.005983331897627,0.17647058823529413,0.9,0.69,1.3043478260869568,17,13,1.067033514004231,1.0708530756018744,0.1625,0.7444444444444445,0.68,1.0947712418300652,16,10,0.056901822420985806
19,error,0.01,aprende,310,0.6,0.48768731929289993,0.7250334608088294,0.8756126991082542,0.0,0.8597736043023123,-2.7159165191696046,0.7044752487961722,0.6708777003179447,0.2619272027256004,0.6183494253955982,0.7056554307116105,0.4689565799204141,0.691845618518717,0.6413591523565948,0.2576679153191609,0.7528405300255436,0.7374741200828157,0.23179306003172848,0.7930253776218413,0.8757208237986271,0.2896700685549445,0.8894813416876981,0.9603881498618341,0.18142546648643793,0.8609244825948538,1109,639,0.7930536146206107,0.95114437641308,0.11250000000000002,0.8444444444444444,0.89,0.9488139825218477,16,14,0.8300530576051734,0.98642068060686,0.125,0.9111111111111111,0.92,0.9903381642512077,16,14,0.0643596486693779
20,error,0.01,aprende,310,0.9,0.8007763310938405,0.9392085182730368,0.5872103102470355,-2.5103539565297845,1.0072069646925494,-3.223915234395788,0.9738635002273632,0.9741935483870968,0.026466547932370417,0.8981053576201932,1.0,0.20378928475961353,0.9711736071206643,1.0,0.05765278575867148,0.9584175517372256,0.9333333333333332,0.016498229858881906,0.9946843913877427,1.0,0.010631217224514692,0.9983506503556915,1.0,0.003298699288617072,0.9862272080120184,690,210,1.0499570821033475,0.9514865092966422,0.18888888888888888,0.8444444444444444,0.44,1.9191919191919191,18,9,1.046318053150238,0.932766880399569,0.18888888888888888,0.8444444444444444,0.44,1.9191919191919191,18,9,0.02140904315677044
1,error,0.03,congelado,315,0.75,0.6230417202126819,0.9375497749280849,0.8807473751912247,-1.0390469797720236,0.982889862394661,-2.7439983439956133,0.7692640403904771,0.9706299911268855,0.4321019103459314,0.7711987056856353,0.9664335664335665,0.4240361550622958,0.7739281266733913,0.9833333333333332,0.43547707998655055,0.7644558735837805,1.0,0.4710882528324388,0.753672239372279,0.935064935064935,0.4277204563203772,0.9953913465141724,0.9955555555555555,0.004772862527210904,0.9728675219904503,918,454,1.1298380756990551,1.0152682673041173,0.17,1.0777777777777777,0.81,1.3305898491083674,20,16,1.1298380756990551,1.0152682673041173,0.17,1.0777777777777777,0.81,1.3305898491083674,20,16,0.05252870325517768
2,error,0.03,congelado,311,0.8,0.7341469258206151,0.8919401505706106,0.3590073589679392,-1.515792911972724,0.9990353198189096,-2.9133869495969273,0.8341909954567963,0.7335378980749476,0.06515590716135504,0.8434313984502947,0.7664864864864864,0.07962368958589702,0.819680220361502,0.7108504398826979,0.0714899991596939,0.852595041638329,0.7785871964679912,0.07339711319133334,0.843744995739633,0.736734693877551,0.04924470239828491,0.9985780678640719,1.0,0.0028438642718562656,0.9906696236195434,725,369,1.0441953025720974,1.0591154820082131,0.16521739130434784,0.5333333333333333,0.37,1.4414414414414414,23,9,1.0441953025720974,1.0591154820082131,0.16521739130434784,0.5333333333333333,0.37,1.4414414414414414,23,9,0.04887130634117932
3,error,0.03,congelado,288,1.0,0.8806105358961613,0.7997302233319926,0.9810019228301055,-0.6501144872195828,0.9560977625215326,-2.847015293231655,0.809946802518525,0.9886703383162864,0.36877673327923643,0.8091144997324773,1.0,0.38177100053504553,0.8042576562397533,0.9833333333333332,0.3748180208538265,0.8236513687600644,1.0,0.35269726247987115,0.776136712749616,0.9800000000000001,0.427726574500768,0.997973766675921,1.0,0.004052466648158115,0.9278794408567792,821,387,1.0654522304045808,1.2064442372198387,0.2,0.9222222222222223,0.68,1.3562091503267975,17,12,1.0654522304045808,1.2064442372198387,0.2,0.9222222222222223,0.68,1.3562091503267975,17,12,0.04837677774884068
4,error,0.03,congelado,301,0.7,0.4720535500006779,0.7757560454542807,-0.7295916194784974,-1.9699263702497187,0.9064314172686672,-2.8357479632038163,0.7089031053404193,0.48694645004327464,0.06914023936243609,0.6808056599423932,0.4528555335145593,0.09124421362977293,0.7155681541707102,0.5165498974709501,0.08541358912952973,0.7354949700772564,0.5135472370766487,0.04255729692213608,0.6991719904464047,0.4797766749379653,0.08143269404515605,0.9962480455641758,1.0,0.007503908871648419,0.9753717542995154,767,372,0.9550473714670163,0.9777438514091324,0.15,0.8444444444444444,0.68,1.241830065359477,20,12,0.9550473714670163,0.9777438514091324,0.15,0.8444444444444444,0.68,1.241830065359477,20,12,0.05302996619490678
5,error,0.03,congelado,372,0.7,0.2159765594826685,-0.13780062493634584,0.0,-0.4911703814088453,0.5337559514031736,-0.4911703814088453,0.624111243000343,0.6852287578718049,0.437006271871119,0.6112394985194616,0.6756787330316743,0.45319973599275115,0.6216488732708767,0.6832098765432099,0.4399121300014565,0.658646197738624,0.7413373532895445,0.42404495781229656,0.6135572068817756,0.6672380660954712,0.44012365233192,0.7587081517161509,0.9420614657210402,0.4246451622887383,0.7638624823401889,1636,1271,0.875238421968613,0.8688593095511289,0.13684210526315793,0.6333333333333333,0.58,1.0919540229885059,19,9,0.875238421968613,0.8688593095511289,0.13684210526315793,0.6333333333333333,0.58,1.0919540229885059,19,9,0.10002401254298106
6,error,0.03,congelado,270,0.65,0.30019967041573736,0.9089113292582336,-0.2511116115762786,-0.8390160078824465,0.897690346883139,-2.8962615888123393,0.6377070388621022,0.5641464696103041,0.2887323918860997,0.6288961249404239,0.5638514268651255,0.3060591769842778,0.5864144366988208,0.5859013709842439,0.41307249758660236,0.6436929861273962,0.5738596491228071,0.2864736768680146,0.6412892560333925,0.5443699157984871,0.26179140373170223,0.9972062314380625,1.0,0.005587537123874925,0.9896474972549971,830,312,1.0519172999683115,0.9161546641164291,0.16842105263157894,0.6,0.38,1.5789473684210527,19,6,1.0519172999683115,0.9161546641164291,0.16842105263157894,0.6,0.38,1.5789473684210527,19,6,0.04591944673388962
